"","Clus 1","Clus 2","Clus 3","Clus 4","Clus 5","Clus 6","Clus 7","Clus 8","Clus 9","Clus 10","Clus 11","Clus 12"
"Obj 529",1.10461320024981e-06,0.00111656580891101,6.11578959317057e-07,4.53273310155149e-06,0.994310833537954,0.00424604818550842,0.000107061445956724,0.000149135889977356,2.15549566801978e-05,1.08806791423894e-05,2.94816825766618e-05,2.18888803205117e-06
"Obj 530",1.19775762548348e-06,0.00122283425049684,6.62808404595314e-07,4.9218821140439e-06,0.994007274210657,0.00441813935195626,0.000117151160623638,0.000158412200661897,2.30473225830607e-05,1.18381349205629e-05,3.21460045502946e-05,2.37491540655833e-06
"Obj 531",8.04674402872478e-07,0.000843526559674932,4.44990900015295e-07,3.31424073489664e-06,0.996037434666453,0.00288369195952009,7.94593809713645e-05,0.000104740615782471,1.52932521029217e-05,7.97929271565924e-06,2.17134395334069e-05,1.59692720824648e-06
"Obj 532",6.51590410802647e-07,0.00069574311322894,3.60145696970949e-07,2.68909988903899e-06,0.996859837861201,0.00225489964896969,6.48923938529523e-05,8.32491877587444e-05,1.22236075774889e-05,6.48439791080229e-06,1.76747040540418e-05,1.29424944930958e-06
"Obj 533",1.25301785783416e-06,0.00133571859093348,6.92279514675391e-07,5.17499017530986e-06,0.994210234579377,0.00409277271444868,0.000125759644944266,0.000156081992524471,2.31593241662305e-05,1.25009725923861e-05,3.41617615317731e-05,2.49013193464852e-06
"Obj 534",8.75261132953545e-07,0.000960046681409149,4.83225974231354e-07,3.62290632651389e-06,0.996007156985965,0.00278141487643919,8.86568683660551e-05,0.00010725113442438,1.59863059964915e-05,8.76527379390594e-06,2.39994564800073e-05,1.74102369208985e-06
"Obj 535",5.21433576614913e-07,0.000591339623845072,2.87695758494511e-07,2.16299436954619e-06,0.997640293911202,0.00161896549145296,5.34245649052864e-05,6.29302743533901e-05,9.40862626449043e-06,5.24132076042703e-06,1.43857814067892e-05,1.03828210543517e-06
"Obj 536",8.98462491535152e-07,0.00101295881216058,4.95552565100679e-07,3.73150157117583e-06,0.996099971515976,0.00263165715434399,9.2654739742174e-05,0.000105943227110453,1.59628765649783e-05,9.05320537573054e-06,2.48833180290445e-05,1.78963406880584e-06
"Obj 537",3.88639978701795e-07,0.000458168507395612,2.14189116787739e-07,1.61864817436859e-06,0.998328924676063,0.00110277146785646,4.03591110991126e-05,4.52113527789449e-05,6.82910408617828e-06,3.92848074658622e-06,1.08107608702649e-05,7.75061833830637e-07
"Obj 538",4.07942419523154e-07,0.000488471473163607,2.24696428832545e-07,1.70113569015514e-06,0.998265285761706,0.00113091128759455,4.29429536364669e-05,4.65917204045085e-05,7.07315413218416e-06,4.14095160652007e-06,1.1434887205553e-05,8.1403601183392e-07
"Obj 539",7.04414346750025e-07,0.000849008685847704,3.87778129814476e-07,2.94100261007943e-06,0.997094873791702,0.00185822867928105,7.47247097253592e-05,7.86672047559278e-05,1.20449706643292e-05,7.16882660668623e-06,1.98434401918258e-05,1.40649613831726e-06
"Obj 540",2.46443184039171e-07,0.000309512866428218,1.35578555851817e-07,1.0317384609155e-06,0.998980844518271,0.000640449195784194,2.64620927742115e-05,2.7149744318798e-05,4.16770104964667e-06,2.51862687496262e-06,6.98881019473636e-06,4.92684103794568e-07
"Obj 541",2.07406877722832e-07,0.000266948930768934,1.14025069361304e-07,8.69752938897712e-07,0.999154184151164,0.000520821252558129,2.24772621371287e-05,2.24575518210961e-05,3.46236474917766e-06,2.1267919295594e-06,5.91555444261312e-06,4.14955542968799e-07
"Obj 542",1.75153872637373e-07,0.000228872111044719,9.62490636768721e-08,7.35945691067521e-07,0.999297229383805,0.000425026493259292,1.9171936967232e-05,1.86330448264938e-05,2.88530232822942e-06,1.80179857706847e-06,5.02189468843085e-06,3.50685876483661e-07
"Obj 543",1.39899391033043e-06,0.00175558910784718,7.68520616859977e-07,5.87831194998537e-06,0.994759989520743,0.00309971830678716,0.00015277335792784,0.000143854839279169,2.26521641562347e-05,1.44094537966349e-05,4.01662306704718e-05,2.80119231552065e-06
"Obj 544",1.07995990535702e-07,0.000148514357997595,5.92702087007596e-08,4.55470251433685e-07,0.999577071241975,0.00024447504541456,1.20358598863465e-05,1.10793733558556e-05,1.73473461474715e-06,1.11889540526267e-06,3.13114205470488e-06,2.16612844788058e-07
"Obj 545",8.28071366726324e-08,0.000116658445695574,4.54179399799684e-08,3.49879324343788e-07,0.999678948747922,0.000181481819988789,9.32578798411981e-06,8.35197312694424e-06,1.31313747635888e-06,8.60552857096252e-07,2.41521139591563e-06,1.66219151853076e-07
"Obj 546",1.19009849490498e-07,0.000171097842194639,6.52371731375152e-08,5.0362470986441e-07,0.999546636528098,0.000249461294215088,1.35089451468728e-05,1.17783881442582e-05,1.86201512976281e-06,1.24057340044738e-06,3.48747698445422e-06,2.39064953498517e-07
"Obj 547",2.09809274626503e-07,0.00031089430958194,1.14884097182225e-07,8.91292661944756e-07,0.999229116142246,0.000402692679205418,2.41094375289912e-05,1.99528628500274e-05,3.19739040556365e-06,2.19939773172596e-06,6.19962105120986e-06,4.22173365474356e-07
"Obj 548",3.65353097989062e-08,5.56950620235628e-05,1.99927029835287e-08,1.55564098785201e-07,0.999864078587916,7.02130340303957e-05,4.27538529608526e-06,3.426911504818e-06,5.50295567447595e-07,3.85204053818357e-07,1.08984388551491e-06,7.35836110594737e-08
"Obj 549",1.9408295917114e-08,3.04981789214011e-05,1.06131182071213e-08,8.27958083484942e-08,0.999928113096938,3.60774609660836e-05,2.29334732367181e-06,1.78967788260052e-06,2.88662008982383e-07,2.05268902051147e-07,5.8236975120428e-07,3.91200838039765e-08
"Obj 550",1.27232169063331e-07,0.000201273360985989,6.95406998615117e-08,5.43635921322128e-07,0.999541779944814,0.000222378819718524,1.50529239905907e-05,1.14800456557134e-05,1.86621236882491e-06,1.34759662336341e-06,3.82404014118384e-06,2.56646911809915e-07
"Obj 551",5.31564059944181e-08,8.61261689678464e-05,2.9033496263382e-08,2.27546913506934e-07,0.999807131215898,9.22494703996199e-05,6.40172590064828e-06,4.72492184535614e-06,7.70201671794434e-07,5.65935619001676e-07,1.61332379654401e-06,1.07299085329222e-07
"Obj 552",2.74299209562197e-08,4.6186684724628e-05,1.49714563485005e-08,1.17633345349642e-07,0.999900311072119,4.60247416476839e-05,3.3396480120959e-06,2.39923489452657e-06,3.92546069035734e-07,2.93008083919292e-07,8.37610831132094e-07,5.54188957290492e-08
"Obj 553",1.63210051618893e-08,2.81008807416063e-05,8.90289036224655e-09,7.01417371600823e-08,0.999940806734098,2.66480258852215e-05,2.00684365651544e-06,1.40204650498934e-06,2.30700133822611e-07,1.75050743883731e-07,5.01347330412712e-07,3.3005272340329e-08
"Obj 554",8.12849296953142e-09,1.43287337021307e-05,4.4315037127595e-09,3.50077270993438e-08,0.999970684971911,1.27756022231573e-05,1.00805756386534e-06,6.87066513176328e-07,1.13385974897807e-07,8.73937429569816e-08,2.50770657722788e-07,1.64499876756085e-08
"Obj 555",1.3352648872382e-08,2.40169705308382e-05,7.27491156243099e-09,5.76051867939146e-08,0.999951853544857,2.04973729210503e-05,1.67616549643102e-06,1.10733851029812e-06,1.83988564080636e-07,1.4420313541961e-07,4.15134798127552e-07,2.70484391206353e-08
"Obj 556",6.17925633550954e-09,1.13559338752496e-05,3.36505273194972e-09,2.67148303925157e-08,0.999977788895066,9.17563064724135e-06,7.82954821819694e-07,5.03691344527249e-07,8.4026813806144e-08,6.69963403632304e-08,1.93084175133058e-07,1.25277761454087e-08
"Obj 557",0,0,0,0,1,0,0,0,0,0,0,0
"Obj 558",8.82884576284892e-09,1.71297473688464e-05,4.80167505085454e-09,3.83175506078397e-08,0.999968253717933,1.22188820332962e-05,1.13964028250904e-06,6.95998604056642e-07,1.1705491664743e-07,9.62603091102642e-08,2.78822999373695e-07,1.79274812288041e-08
"Obj 559",1.22001891236209e-08,2.39898828232796e-05,6.63169878484389e-09,5.30491513800133e-08,0.999956148300528,1.65447726207881e-05,1.59505928329668e-06,9.43655925773019e-07,1.59734040710691e-07,1.33693344992085e-07,3.88223524535422e-07,2.47968695859241e-08
"Obj 560",4.11780523480936e-08,8.36684957217104e-05,2.23675201694864e-08,1.79362144256943e-07,0.99985176966956,5.33847020141381e-05,5.42040500418482e-06,3.12932835432183e-06,5.32361950000491e-07,4.52166765230652e-07,1.31619400303629e-06,8.37689104714772e-08
"Obj 561",2.51345352720993e-08,5.25435788810827e-05,1.36442365381823e-08,1.09684940928314e-07,0.99990870979216,3.19014831410699e-05,3.35832948614145e-06,1.87939828203955e-06,3.20925700255293e-07,2.7728150438699e-07,8.09571253401214e-07,5.11758789974023e-08
"Obj 562",1.76277334062713e-08,3.76575341510034e-05,9.56325723372141e-09,7.708881903622e-08,0.999935717669582,2.18201232958579e-05,2.38018760083222e-06,1.29533466254951e-06,2.22271707769069e-07,1.95244832059013e-07,5.71434627621198e-07,3.59197306907215e-08
"Obj 563",2.45971298088635e-08,5.3689256973709e-05,1.33368932814079e-08,1.07775778819449e-07,0.99991018467811,2.94220109266887e-05,3.35102939950123e-06,1.7760025027819e-06,3.06149216870138e-07,2.7344224251266e-07,8.01555495473883e-07,5.01653307451086e-08
"Obj 564",2.68525995498948e-08,6.0628561150811e-05,1.45500665266615e-08,1.179024664118e-07,0.999901122043566,3.09279708690291e-05,3.69019946101101e-06,1.90865660806944e-06,3.29977398276441e-07,2.99156487303433e-07,8.79324910365941e-07,5.48044160515654e-08
"Obj 565",4.83905737709809e-08,0.000111241694058449,2.62047499250191e-08,2.12837028279084e-07,0.999820972957441,5.4558174184226e-05,6.73857606867708e-06,3.37603918745096e-06,5.87352682569375e-07,5.41919537034749e-07,1.59699517763314e-06,9.88593108098173e-08
"Obj 566",2.97189140836834e-08,7.03462530297902e-05,1.60838412966814e-08,1.31032855483998e-07,0.99988904964388,3.24741733472894e-05,4.17677030829659e-06,2.03965811153038e-06,3.5631753678904e-07,3.33791230984111e-07,9.85784920160889e-07,6.0772024167848e-08
"Obj 567",5.02884403141872e-08,0.000121969533097733,2.72007804451915e-08,2.22109139628956e-07,0.99981095262732,5.32897839285121e-05,7.15163760340494e-06,3.39334578224207e-06,5.95085955985324e-07,5.6704683931912e-07,1.67843058783158e-06,1.02910524275856e-07
"Obj 568",5.95057045949412e-08,0.000148741214856984,3.21642339044133e-08,2.6330008715305e-07,0.999773651637226,6.12521137642501e-05,8.55888709278648e-06,3.95107812507778e-06,6.95286418988333e-07,6.73285590186479e-07,1.99965623318649e-06,1.21870666938221e-07
"Obj 569",6.34153522727782e-08,0.000163183120178273,3.42499237709312e-08,2.81208370749077e-07,0.999755800977985,6.356031409076e-05,9.21228993155793e-06,4.13708752178759e-06,7.32325613236426e-07,7.20236548451598e-07,2.14477426834174e-06,1.30000215268453e-07
"Obj 570",1.91666822474152e-07,0.000508233033573739,1.03458297923358e-07,8.51105039480743e-07,0.99925513309439,0.000183866943676451,2.80635049762428e-05,1.22866360651595e-05,2.18406048793726e-06,2.18191528241624e-06,6.51137949659009e-06,3.93201891104861e-07
"Obj 571",1.36626665518953e-07,0.000369148935517465,7.37129559176615e-08,6.08172521928735e-07,0.999464810397549,0.000128285931950365,2.0268433301152e-05,8.61459621988345e-06,1.53730261814396e-06,1.56273445767853e-06,4.67260163635393e-06,2.80554606880086e-07
"Obj 572",1.98435935200042e-07,0.000556494601763792,1.06980114000255e-07,8.84781501505227e-07,0.999207472383348,0.000181047610604621,2.97699491737282e-05,1.23000579591126e-05,2.20578977767741e-06,2.2778651170836e-06,6.83371846799552e-06,4.07826237811126e-07
"Obj 573",1.45808279484627e-07,0.000413583564591191,7.8565111395574e-08,6.51892285197584e-07,0.999415320387394,0.000130532683823715,2.21596194761301e-05,8.88821218144632e-06,1.60107699195878e-06,1.68126392170085e-06,5.05697053702803e-06,2.99955406531871e-07
"Obj 574",3.0926180755363e-07,0.000905480006369695,1.66551810052495e-07,1.3849123963343e-06,0.998743627693765,0.000264853725916098,4.73206815910127e-05,1.85285983619582e-05,3.35112817786948e-06,3.57452590477415e-06,1.076619650353e-05,6.36717396119608e-07
"Obj 575",2.48083085283101e-07,0.000754496196398387,1.33497129945612e-07,1.11316751412721e-06,0.998966666414313,0.000209356472151823,3.85839019851723e-05,1.46351160379387e-05,2.65694927536445e-06,2.88170007053168e-06,8.71727379882205e-06,5.11228240060052e-07
"Obj 576",2.85238439578399e-07,0.000888701979485748,1.53394481312335e-07,1.28256889968557e-06,0.99879769623247,0.000233494443801221,4.4821955126795e-05,1.65542648391224e-05,3.01597888047948e-06,3.32476202142934e-06,1.00808932150334e-05,5.88288339074995e-07
"Obj 577",7.42207559090496e-07,0.00234837514546713,3.98916776149512e-07,3.34227506743445e-06,0.996864790044299,0.000579003474837852,0.00011691150850886,4.2194217155147e-05,7.74519985298914e-06,8.67003096142391e-06,2.62948979801295e-05,1.5320815348933e-06
"Obj 578",3.79068695933308e-07,0.00124990193918604,2.03587219760635e-07,1.71183701677381e-06,0.998348256473098,0.000294597628914182,6.09598889302399e-05,2.12617483927507e-05,3.91151262363774e-06,4.45457646267989e-06,1.35784778365673e-05,7.83261623609471e-07
"Obj 579",5.17249908476369e-07,0.00176454873683513,2.77631256634645e-07,2.34017842728919e-06,0.997701445834183,0.000387400144635429,8.38799590887291e-05,2.85491632840396e-05,5.2692030651972e-06,6.09248456153766e-06,1.86097517349419e-05,1.06966301978777e-06
"Obj 580",5.75316168618041e-07,0.00201347968642881,3.08622672346269e-07,2.60815325477839e-06,0.997402254773819,0.000420382268042717,9.45322430955882e-05,3.12213765044651e-05,5.78743823113489e-06,6.80873515840813e-06,2.08505497640988e-05,1.19083686043573e-06
"Obj 581",8.57623783435068e-07,0.00306295391599759,4.59737336039883e-07,3.8959524528188e-06,0.996090084569524,0.000602993070985313,0.00014140020542116,4.56930971210436e-05,8.51915461800025e-06,1.01754318599232e-05,3.119067560921e-05,1.77656529139368e-06
"Obj 582",8.95885273985116e-07,0.00335559338815359,4.79926419372053e-07,4.07674304428993e-06,0.995767010842646,0.000619656851866257,0.000151009548893812,4.70249217676275e-05,8.79446092596329e-06,1.06809790848086e-05,3.29188827502496e-05,1.85756917444285e-06
"Obj 583",8.5300539969614e-07,0.00329760713000815,4.56642766796747e-07,3.89088719242422e-06,0.995879936121898,0.000575983024762449,0.000145382782928505,4.40806265691377e-05,8.27082925361944e-06,1.02133086791148e-05,3.15552888365538e-05,1.77035170568357e-06
"Obj 584",1.25657411594993e-06,0.00491357576992014,6.72280346960254e-07,5.74112549599136e-06,0.99389897913454,0.000822925446039233,0.000216532458563866,6.37946908056107e-05,1.20269891699007e-05,1.51018740296444e-05,4.67839186853041e-05,2.60973828773929e-06
"Obj 585",1.13925018143475e-06,0.00462708992300562,6.09086202700347e-07,5.2196067393466e-06,0.994313624326459,0.000727696589736636,0.000198157405897733,5.69018765633022e-05,1.07763101840007e-05,1.37498209613896e-05,4.26671164131958e-05,2.36868765587593e-06
"Obj 586",1.25124151350026e-06,0.00522706821290712,6.68526323992246e-07,5.74524529386671e-06,0.993625733506052,0.000780706417787639,0.000220669490876966,6.14936575606947e-05,1.1693015091e-05,1.51591144921416e-05,4.7207775350849e-05,2.60379675052945e-06
"Obj 587",1.59387439512646e-06,0.00693705675316015,8.50992624777339e-07,7.3305136822995e-06,0.991627089569733,0.000966120431569268,0.000284895661842258,7.70614913758486e-05,1.47117168124873e-05,1.93780929952924e-05,6.05910976019014e-05,3.31980420770223e-06
"Obj 588",1.7111826940156e-06,0.00769628274511529,9.13207643309281e-07,7.8880270323314e-06,0.990788801379925,0.00100797441621744,0.000309519445616291,8.14706778604095e-05,1.55970697288897e-05,2.0879110079573e-05,6.53952981252897e-05,3.56743996249487e-06
"Obj 589",2.2666839359691e-06,0.0104429799266959,1.20870765844015e-06,1.04687043728654e-05,0.987593096150493,0.00129170964486356,0.000412384306038278,0.000105930266327647,2.04095784982233e-05,2.77494447973264e-05,8.70663371422394e-05,4.73024917690313e-06
"Obj 590",2.11354906904094e-06,0.0100849698737435,1.12645343983728e-06,9.78529248507413e-06,0.988098657489045,0.00118341993918224,0.000391480936580471,9.73225981616863e-05,1.87967531759491e-05,2.60140169776596e-05,8.18985384036704e-05,4.41455973594904e-06
"Obj 591",2.49844850142806e-06,0.0123883616801828,1.33053310371198e-06,1.15864818421356e-05,0.985496406327614,0.0013622152484928,0.000468797405824988,0.000113217766079046,2.19480148530558e-05,3.08618127806962e-05,9.75533211962997e-05,5.22295952870762e-06
"Obj 592",2.69836787028326e-06,0.0137157348547111,1.43613214277311e-06,1.25460774266818e-05,0.984039310014242,0.00142938749268664,0.000510288820620585,0.000120195581605397,2.34114432457762e-05,3.34708409206991e-05,0.000105873884816317,5.64648971210716e-06
"Obj 593",2.91338733231449e-06,0.0152765905278217,1.5495908163624e-06,1.35763448128538e-05,0.982327064737452,0.00150864319425942,0.000559340291469442,0.00012775365593056,2.49755863284602e-05,3.62819670394488e-05,0.000115208653681663,6.10206305560775e-06
"Obj 594",3.49038042429387e-06,0.0189633287175058,1.85526484590394e-06,1.629167544131e-05,0.978208273120377,0.00175711221357434,0.000679494823899919,0.000150662923669018,2.95393705546398e-05,4.36240535231579e-05,0.000139011659459191,7.31579672526502e-06
"Obj 595",3.85202914224009e-06,0.0219186744319213,2.04602236765715e-06,1.80175039268741e-05,0.975002050903652,0.00188978424535386,0.000758868094532496,0.000163546569902793,3.22243675513458e-05,4.83365391907493e-05,0.000154516307385048,8.08298507367833e-06
"Obj 596",4.11676600379404e-06,0.0243216699951026,2.18509596548164e-06,1.93014679619516e-05,0.97243258709373,0.00196787454685601,0.000819580311850145,0.000171980186179876,3.4019029580787e-05,5.18835605253888e-05,0.000166155227906295,8.6467183373942e-06
